lot,n,tipologie
http://w3id.org/zac/88198_lot_6,5,BRONZI | DIPINTI | GIOIELLI | OGGETTI IN LATTA | STEINZEUG; FAYENCEN | Steinzeug; Fayencen
http://w3id.org/zac/88198_lot_7,5,COPPE | Porzellan; Bronze | PIATTI | Tassen; Teller; Kannen; Figuren | STAMPE E INCISIONI
http://w3id.org/zac/88198_lot_8,5,MINIATUREN; SILHOUETTEN; STICHE | LAMPADE | OGGETTI VARI | STEINZEUG; FAYENCEN | Tassen; Teller; Kannen; Figuren | Steinzeug; Fayencen
http://w3id.org/zac/88198_lot_9,5,DIPINTI | MINIATUREN; SILHOUETTEN; STICHE | MUNZEN; MEDAILLEN | Munzen; Medaillen | OGGETTI VARI | Tassen; Teller; Kannen; Figuren
http://w3id.org/zac/88209_lot_16,5,ACQUEFORTI | MAIOLICHE | MODERNE MOBEL; GEMALDE; KUNSTGEWERBE | OGGETTI IN PELLE | PORCELLANE
http://w3id.org/zac/88209_lot_2,5,CORNICI | OGGETTI IN PELLE | OGGETTI IN LEGNO | OGGETTI IN RAME | PORCELLANE
http://w3id.org/zac/88219_lot_2,5,CANDELABRI | DIPINTI | Holzskulpturen; Broncen | OGGETTI IN LATTA | VETRI
http://w3id.org/zac/88225_lot_50,5,MOBILI | Kupferstiche; Radierungen | MINIATURE | Spitzen; Textilien; Teppiche | PORCELLANE
http://w3id.org/zac/88231_lot_12,5,ACQUERELLI | AQUARELLE; HANDZEICHNUNGEN | Aquarelle; Handzeichnungen | Fayencen; Porzellane; Bronzen; Emaille | OGGETTI IN RAME | PORCELLANE
http://w3id.org/zac/88231_lot_15,5,Fayencen; Porzellane; Bronzen; Emaille | Miniaturen; Dosen | MINIATUREN; DOSEN | OGGETTI IN RAME | STEINZEUG; FAYENCE | PORCELLANE | Steinzeug; Fayence
http://w3id.org/zac/88231_lot_3,5,Elfenbein; Alabaster; Meerschaum | OGGETTI IN ORO | PORCELLANE | Silber; Gold | Steinzeug; Fayence | STEINZEUG; FAYENCE
http://w3id.org/zac/88231_lot_30,5,ACQUERELLI | Miniaturen; Dosen | MOBILI | MINIATUREN; DOSEN | PORCELLANE | Steinzeug; Fayence | STEINZEUG; FAYENCE
http://w3id.org/zac/88231_lot_6,5,ACQUERELLI | OGGETTI IN RAME | STEINZEUG; FAYENCE | Steinzeug; Fayence | PORCELLANE | Silber; Gold
http://w3id.org/zac/88233_lot_10,5,CORNICI | Dosen; Silhouetten | OTTONI | VASI | PORCELLANE
http://w3id.org/zac/88233_lot_25,5,OGGETTI D'ARTE ORIENTALE | Eisen; Zinn; Messing; Kupfer; Bronze | OGGETTI IN LEGNO | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88233_lot_40,5,CORNICI | Dosen; Silhouetten | OGGETTI IN LEGNO | PORCELLANE | STAMPE E INCISIONI
http://w3id.org/zac/88233_lot_90,5,CORNICI | Dosen; Silhouetten | DISEGNI | Eisen; Zinn; Messing; Kupfer; Bronze | PORCELLANE
http://w3id.org/zac/88237_lot_10,5,Aquarelle; Handzeichnungen; Stahlstiche | ARREDAMENTI | ARMI | TERRECOTTE | TEXTILIEN; TEPPICHE | Textilien; Teppiche
http://w3id.org/zac/88237_lot_12,5,Aquarelle; Handzeichnungen; Stahlstiche | ACQUERELLI | Miniaturen; Silhouetten | Einrichtungsgegenstande; Mobel | TERRECOTTE
http://w3id.org/zac/88237_lot_15,5,ARGENTI | ACQUERELLI | Einrichtungsgegenstande; Mobel | Elfenbein; Meerschaum | TERRECOTTE
http://w3id.org/zac/88237_lot_50,5,OGGETTI D'ARTE ORIENTALE | Einrichtungsgegenstande; Mobel | Miniaturen; Silhouetten | Marmor; Ton | TERRECOTTE
http://w3id.org/zac/88247_lot_5,5,Bronzen; Marmor | Eisen; Zinn; Messing; Kupfer; Waffen | Handzeichnungen; Aquarelle | Kupferstiche; Radierungen | VETRI
http://w3id.org/zac/88247_lot_6,5,ACQUEFORTI | OGGETTI D'ARTE ORIENTALE | Eisen; Zinn; Messing; Kupfer; Waffen | MAIOLICHE | Handzeichnungen; Aquarelle
http://w3id.org/zac/88265_lot_10,5,DIPINTI | MOBILI | OGGETTI VARI | STAMPE E INCISIONI | VETRI
http://w3id.org/zac/88265_lot_2,5,BRONZI | MOBILI | PIATTI | SCULTURE | TESSUTI
http://w3id.org/zac/88265_lot_20,5,MOBILI | OGGETTI VARI | OGGETTI IN FERRO | VASI | SCULTURE
http://w3id.org/zac/88265_lot_30,5,BRONZI | CERAMICHE | MOBILI | FOTOGRAFIE | OGGETTI VARI
http://w3id.org/zac/88265_lot_6,5,CERAMICHE | OGGETTI IN LATTA | OGGETTI VARI | SCULTURE | TESSUTI
http://w3id.org/zac/88302_lot_2,5,Antiquitaten; Mobel | BAULI | CORNICI | OGGETTI IN LEGNO | STAMPE E INCISIONI
http://w3id.org/zac/88320_lot_13,5,MOBILI | MAIOLICHE | OGGETTI IN METALLO | TESSUTI | PORCELLANE
http://w3id.org/zac/88320_lot_14,5,MOBILI | MAIOLICHE | OGGETTI IN METALLO | TESSUTI | PORCELLANE
http://w3id.org/zac/88320_lot_19,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | TESSUTI | PORCELLANE
http://w3id.org/zac/88320_lot_23,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | PIATTI | PORCELLANE
http://w3id.org/zac/88320_lot_29,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | TESSUTI | VETRI
http://w3id.org/zac/88320_lot_31,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | VETRI | PORCELLANE
http://w3id.org/zac/88320_lot_32,5,MOBILI | MAIOLICHE | OGGETTI IN ORO | OGGETTI IN METALLO | PORCELLANE
http://w3id.org/zac/88320_lot_36,5,MOBILI | MAIOLICHE | OGGETTI IN METALLO | PORCELLANE | VETRI
http://w3id.org/zac/88320_lot_37,5,MAIOLICHE | OGGETTI IN METALLO | VETRI | PIATTI | VASI
http://w3id.org/zac/88320_lot_39,5,MAIOLICHE | OGGETTI IN METALLO | VETRI | TESSUTI | STAMPE E INCISIONI
http://w3id.org/zac/88320_lot_41,5,MAIOLICHE | OGGETTI IN METALLO | OGGETTI IN ORO | TESSUTI | VETRI
http://w3id.org/zac/88320_lot_42,5,MOBILI | MAIOLICHE | OGGETTI IN METALLO | TESSUTI | VETRI
http://w3id.org/zac/88320_lot_45,5,CANDELABRI | MAIOLICHE | OGGETTI IN METALLO | VETRI | PORCELLANE
http://w3id.org/zac/88320_lot_46,5,OGGETTI IN ORO | OGGETTI IN METALLO | PORCELLANE | TESSUTI | VETRI
http://w3id.org/zac/88320_lot_7,5,MAIOLICHE | OGGETTI IN METALLO | PORCELLANE | TESSUTI | VETRI
http://w3id.org/zac/88321_lot_10,5,CORNICI | FAYENCE; MAJOLIKA | Fayence; Majolika | STAMPE E INCISIONI | TESSUTI | PLAKETTEN; MUNZEN; MINIATUREN; BUCHER
http://w3id.org/zac/88321_lot_11,5,ARTI GRAFICHE | OGGETTI IN LEGNO | VASI | STAMPE E INCISIONI | PLAKETTEN; MUNZEN; MINIATUREN; BUCHER
http://w3id.org/zac/88322_lot_15,5,Miniaturen; Silhouetten | Kupferstiche; Radierungen; Holzschnitte; Schabkunstblatter | OGGETTI IN RAME | OGGETTI IN LEGNO | OGGETTI IN LATTA
http://w3id.org/zac/88327_lot_15,5,Holzschnitte; Kupferstiche; Radierungen | OGGETTI IN RAME | STEINZEUG; FAYENCEN | VETRI | PORCELLANE | Steinzeug; Fayencen
http://w3id.org/zac/88327_lot_35,5,Holzschnitte; Kupferstiche; Radierungen | STEINZEUG; FAYENCEN | Steinzeug; Fayencen | Sculpturen; Mobel | Zinn; Messing; Kupfer; Bronzen | PORCELLANE
http://w3id.org/zac/88342_lot_120,5,ARGENTI | MOBILI | PORCELLANE | Stein; Terracotta; Elfenbein | TESSUTI
http://w3id.org/zac/88342_lot_40,5,MOBILI | Gemalde; Miniaturen; Farbstiche | OTTONI | TESSUTI | PORCELLANE
http://w3id.org/zac/88342_lot_6,5,ARGENTI | CORNICI | OGGETTI IN ORO | TESSUTI | PORCELLANE
http://w3id.org/zac/88351_lot_15,5,Handzeichnungen; Aquarelle | Kupferstiche; Radierungen; Lithographien | OGGETTI IN RAME | PORCELLANE | VETRI
http://w3id.org/zac/88351_lot_18,5,Handzeichnungen; Aquarelle | Kupferstiche; Radierungen; Lithographien | Zinn; Messing; Kupfer; Eisen | VETRI | PORCELLANE
http://w3id.org/zac/88362_lot_1,5,FOTOGRAFIE | Holz; Mobel | PORZELLAN; FAYENCE | Porzellan; Fayence | SCATOLE | SCULTURE
http://w3id.org/zac/88362_lot_11,5,LIBRI | DIPINTI | OGGETTI IN ORO | Silhouetten; Miniaturen; Dosen | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_12,5,DIPINTI | OGGETTI IN LEGNO | Silhouetten; Miniaturen; Dosen | Stiche; Reproduktionen | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_13,5,MINIATURE | DIPINTI | LIBRI | Silber; Schmucksticke | Stiche; Reproduktionen
http://w3id.org/zac/88362_lot_15,5,FOTOGRAFIE | LIBRI | DIPINTI | SCULTURE | Silhouetten; Miniaturen; Dosen
http://w3id.org/zac/88362_lot_4,5,LIBRI | DIPINTI | SCULTURE | STAMPE E INCISIONI | Stoffe; Stickereien; Teppiche
http://w3id.org/zac/88362_lot_5,5,LIBRI | DIPINTI | Stoffe; Stickereien; Teppiche | SCULTURE | PORZELLAN; FAYENCE | Porzellan; Fayence
http://w3id.org/zac/88363_lot_1,5,ARREDAMENTI | MOBILI | OGGETTI VARI | PORZELLAN; FAYENCE | Porzellan; Fayence | POLTRONE
http://w3id.org/zac/88367_lot_10,5,Fayence; Steinzeug; Majolika | MOBILI | STAMPE E INCISIONI | PORCELLANE | Teppiche; Gobelins; Stoffe
http://w3id.org/zac/88367_lot_11,5,Fayence; Steinzeug; Majolika | MOBILI | PORCELLANE | STAMPE E INCISIONI | Teppiche; Gobelins; Stoffe
http://w3id.org/zac/88367_lot_15,5,MOBILI | Fayence; Steinzeug; Majolika | PORCELLANE | STAMPE E INCISIONI | Teppiche; Gobelins; Stoffe
http://w3id.org/zac/88367_lot_17,5,BAULI | Fayence; Steinzeug; Majolika | MOBILI | STAMPE E INCISIONI | Teppiche; Gobelins; Stoffe
http://w3id.org/zac/88367_lot_20,5,CORNICI | Fayence; Steinzeug; Majolika | OGGETTI IN LEGNO | Teppiche; Gobelins; Stoffe | STAMPE E INCISIONI
http://w3id.org/zac/88367_lot_23,5,MINIATURE | MOBILI | OGGETTI IN ORO | PIATTI | STAMPE E INCISIONI
http://w3id.org/zac/88367_lot_26,5,Fayence; Steinzeug; Majolika | MOBILI | OGGETTI IN LEGNO | STAMPE E INCISIONI | PORCELLANE
http://w3id.org/zac/88367_lot_32,5,Fayence; Steinzeug; Majolika | OGGETTI IN LEGNO | STAMPE E INCISIONI | Teppiche; Gobelins; Stoffe | TERRECOTTE
http://w3id.org/zac/88367_lot_36,5,Fayence; Steinzeug; Majolika | MOBILI | OGGETTI IN LEGNO | STAMPE E INCISIONI | TERRECOTTE
http://w3id.org/zac/88367_lot_7,5,MOBILI | Teppiche; Gobelins; Stoffe | STAMPE E INCISIONI | SCATOLE | PORCELLANE
http://w3id.org/zac/88374_lot_11,5,MOBILI | MAIOLICHE | TESSUTI | VETRI | PIATTI
http://w3id.org/zac/88374_lot_16,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | TESSUTI | VETRI
http://w3id.org/zac/88374_lot_28,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | VETRI | PORCELLANE
http://w3id.org/zac/88374_lot_29,5,MAIOLICHE | MOBILI | OGGETTI IN METALLO | PORCELLANE | VETRI
http://w3id.org/zac/88374_lot_8,5,MOBILI | MAIOLICHE | OGGETTI IN METALLO | PORCELLANE | TESSUTI
http://w3id.org/zac/88377_lot_4,5,AVORI | ACQUEFORTI | HOLZSKULPTUREN; PERSISCHE TEPPICHE | OGGETTI VARI | SILBERNE GERATE; CHINESISCHES PORZELLAN; ELFENBEINMINIATUREN; SPITZEN; FACHERSAMMLUNG
http://w3id.org/zac/88377_lot_5,5,ACQUEFORTI | HOLZSKULPTUREN; PERSISCHE TEPPICHE | OGGETTI VARI | OGGETTI IN ORO | SILBERNE GERATE; CHINESISCHES PORZELLAN; ELFENBEINMINIATUREN; SPITZEN; FACHERSAMMLUNG
http://w3id.org/zac/88379_lot_1,5,Bronze; Messing; Zinn; Eisen | CERAMICHE | ARMI | BRONZE; MESSING; ZINN; EISEN | Kostume; Kleidungsstucke | Gobelins; Teppiche
http://w3id.org/zac/88396_lot_9,5,MAIOLICHE | LAMPADE | DIPINTI | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88398_lot_10,5,Bronze; Glas; Fayence | Mobel; Gobelins; Teppiche; Skulpturen | OGGETTI LACCATI | OGGETTI VARI | OGGETTI IN LEGNO
http://w3id.org/zac/88398_lot_6,5,Mobel; Gobelins; Teppiche; Skulpturen | OGGETTI VARI | OGGETTI IN LEGNO | PIATTI | VASI
http://w3id.org/zac/88400_lot_23,5,FAYENCE; PORZELLAN | Fayence; Porzellan | FAYENCEN; STEINGUT | Fayencen; Steingut | OGGETTI VARI | PORCELLANE | TESSUTI
http://w3id.org/zac/88400_lot_26,5,CANDELABRI | FAYENCEN; STEINGUT | FAYENCE; PORZELLAN | Fayence; Porzellan | Fayencen; Steingut | PORCELLANE | TESSUTI
http://w3id.org/zac/88400_lot_27,5,CORNICI | FAYENCEN; STEINGUT | Fayencen; Steingut | OGGETTI IN LEGNO | SPECCHI | TESSUTI
http://w3id.org/zac/88400_lot_30,5,Fayencen; Steingut | FAYENCEN; STEINGUT | TESSUTI | PORCELLANE | PORZELLAN; Waffen | PIATTI
http://w3id.org/zac/88400_lot_31,5,ARMI | FAYENCEN; STEINGUT | Fayencen; Steingut | PORCELLANE | PORZELLAN; Waffen | TESSUTI
http://w3id.org/zac/88400_lot_32,5,ARMI | FAYENCEN; STEINGUT | Fayencen; Steingut | TESSUTI | PORZELLAN; Waffen | PORCELLANE
http://w3id.org/zac/88400_lot_40,5,ARMI | Fayencen; Steingut | FAYENCEN; STEINGUT | OGGETTI IN LEGNO | PORZELLAN; Waffen | SCOMPARTI
http://w3id.org/zac/88412_lot_10,5,KLEINKUNST; MINIATUREN; TEXTILIEN | MINIATURE | OGGETTI VARI | OGGETTI IN RAME | PORCELLANE
http://w3id.org/zac/88412_lot_2,5,KLEINKUNST; MINIATUREN; TEXTILIEN | MOBEL; SKULPTUREN | OGGETTI IN LEGNO | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88412_lot_5,5,MAIOLICHE | MOBEL; SKULPTUREN | KLEINKUNST; MINIATUREN; TEXTILIEN | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88415_lot_19,5,OGGETTI D'ARTE ORIENTALE | Dritter Tag | OGGETTI IN LEGNO | SPECCHI | SCATOLE
http://w3id.org/zac/88415_lot_9,5,Dritter Tag | OGGETTI D'ARTE ORIENTALE | LAMPADE | SCATOLE | STAMPE E INCISIONI
http://w3id.org/zac/88417_lot_6,5,BRONZI | CORNICI | OGGETTI IN ORO | OGGETTI IN LATTA | SCULTURE
http://w3id.org/zac/88422_lot_16,5,ARGENTI | MAIOLICHE | OGGETTI D'ARTE | VETRI | PORCELLANE
http://w3id.org/zac/88422_lot_18,5,ARGENTI | MAIOLICHE | OGGETTI D'ARTE | OGGETTI IN LEGNO | VETRI
http://w3id.org/zac/88422_lot_19,5,ARGENTI | MAIOLICHE | OGGETTI IN LEGNO | SCATOLE | VETRI
http://w3id.org/zac/88422_lot_20,5,ARGENTI | MAIOLICHE | OGGETTI D'ARTE | OGGETTI IN LEGNO | PORCELLANE
http://w3id.org/zac/88422_lot_21,5,ARGENTI | MAIOLICHE | OGGETTI IN LEGNO | OGGETTI D'ARTE | PORCELLANE
http://w3id.org/zac/88422_lot_3,5,ARGENTI | MAIOLICHE | OGGETTI D'ARTE | STAMPE E INCISIONI | VASI
http://w3id.org/zac/88424_lot_6,5,MOBILI | MINIATURE | OGGETTI VARI | VASI | Textilien; Teppiche | TEXTILIEN; TEPPICHE
http://w3id.org/zac/88424_lot_9,5,MOBILI | MINIATURE | PIATTI | TEXTILIEN; TEPPICHE | Textilien; Teppiche | VASI
http://w3id.org/zac/88444_lot_14,5,OGGETTI IN ORO | OGGETTI D'ARTE | OGGETTI IN LEGNO | TAPPETI | PORCELLANE
http://w3id.org/zac/88444_lot_17,5,MAIOLICHE | OGGETTI D'ARTE | PIATTI | TESSUTI | VETRI
http://w3id.org/zac/88444_lot_26,5,MAIOLICHE | MOBILI | OGGETTI D'ARTE | PORCELLANE | TESSUTI
http://w3id.org/zac/88444_lot_27,5,MOBILI | OGGETTI IN LEGNO | OGGETTI D'ARTE | PORCELLANE | TESSUTI
http://w3id.org/zac/88444_lot_29,5,27. Oktober 1920 | MOBILI | OGGETTI D'ARTE | OGGETTI IN LEGNO | VETRI
http://w3id.org/zac/88462_lot_12,5,CERAMICHE | KUPFER; ZINN | Kupfer; Zinn | OGGETTI IN LEGNO | OGGETTI VARI | TESSUTI
http://w3id.org/zac/88462_lot_13,5,CERAMICHE | LAMPADE | OGGETTI D'ARTE ORIENTALE | SCOMPARTI | TESSUTI
http://w3id.org/zac/88462_lot_14,5,CERAMICHE | KUPFER; ZINN | Kupfer; Zinn | OGGETTI D'ARTE ORIENTALE | SCULTURE | TESSUTI
http://w3id.org/zac/88462_lot_22,5,CERAMICHE | ARGENTI | KUPFERSTICHE; FARBDRUCKE | VETRI | TESSUTI
http://w3id.org/zac/88477_lot_1,5,ARREDAMENTI | MAIOLICHE | OGGETTI IN LEGNO | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88479_lot_I,5,CORNICI | ARAZZI | COPPE | FOTOGRAFIE | OGGETTI VARI
http://w3id.org/zac/88482_lot_13,5,CORNICI | LAMPADE | OGGETTI IN ORO | VETRI | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_20,5,MINIATURE | LAMPADE | OGGETTI VARI | OGGETTI IN RAME | VETRI
http://w3id.org/zac/88482_lot_23,5,27. Oktober 1921 | LAMPADE | OGGETTI IN ORO | VETRI | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_3,5,LAMPADE | OGGETTI IN ORO | OGGETTI IN RAME | VETRI | PORZELLAN; STEINZEUG; FAYENCE
http://w3id.org/zac/88482_lot_6,5,LAMPADE | OGGETTI IN RAME | OGGETTI IN ORO | PORZELLAN; STEINZEUG; FAYENCE | VETRI
http://w3id.org/zac/88488_lot_4,5,CORNICI | LAMPADE | MOBEL; TEPPICHE | Mobel; Teppiche | OGGETTI IN ORO | OGGETTI IN LEGNO
http://w3id.org/zac/88495_lot_2,5,CORNICI | DECORAZIONI DA PARETE | DISEGNI | OGGETTI IN LEGNO | OGGETTI VARI
http://w3id.org/zac/88504_lot_11,5,ANTICHITA' | ACQUEFORTI | DIPINTI | OGGETTI VARI | OGGETTI IN RAME
http://w3id.org/zac/88509_lot_1,5,ARGENTI | BRONZI | OGGETTI IN LEGNO | SPECCHI | PIATTI
http://w3id.org/zac/88531_lot_1,5,CORNICI | DIPINTI | MOBILI | OGGETTI VARI | SPECCHI
http://w3id.org/zac/88532_lot_22,5,DIPINTI | OGGETTI VARI | OGGETTI IN ORO | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN | VASI
http://w3id.org/zac/88532_lot_24,5,DIPINTI | OGGETTI VARI | OGGETTI IN ORO | PORZELLAN; FAYENCE; KUNSTGEWERBLICHE ARBEITEN | PIATTI
http://w3id.org/zac/88544_lot_1,5,OGGETTI D'ARTE ORIENTALE | MOBILI | OGGETTI VARI | OGGETTI IN FERRO | PIATTI
http://w3id.org/zac/88547_lot_11,5,MAIOLICHE | OGGETTI IN LEGNO | OGGETTI IN ORO | PORCELLANE | SPECCHI
http://w3id.org/zac/88547_lot_17,5,PORCELLANE | PIATTI | SCULTURE | VASI | VETRI
http://w3id.org/zac/88547_lot_3,5,LAMPADE | DIPINTI | VETRI | Porzellan; Gruppen; Figuren; Geschirr | PORCELLANE
http://w3id.org/zac/88547_lot_6,5,OGGETTI VARI | OGGETTI IN LEGNO | Porzellan; Gruppen; Figuren; Geschirr | PORCELLANE | VETRI
http://w3id.org/zac/88547_lot_9,5,OGGETTI VARI | OGGETTI IN LEGNO | Porzellan; Gruppen; Figuren; Geschirr | PORCELLANE | VASI
http://w3id.org/zac/88552_lot_1,5,MOBILI | OGGETTI IN PELLE | OGGETTI VARI | OGGETTI IN FERRO | Porzellane; Fayencen
http://w3id.org/zac/88561_lot_5,5,ARREDAMENTI | OGGETTI VARI | OGGETTI IN PIOMBO | OGGETTI IN RAME | OGGETTI IN LEGNO
http://w3id.org/zac/88565_lot_22,5,OGGETTI D'ARTE ORIENTALE | MOBILI | Elfenbein; Miniaturen; Kleinkunst | OGGETTI VARI | STAMPE E INCISIONI
http://w3id.org/zac/88565_lot_26,5,ARGENTI | Elfenbein; Miniaturen; Kleinkunst | MOBILI | STAMPE E INCISIONI | VASI
http://w3id.org/zac/88565_lot_29,5,ARGENTI | OGGETTI D'ARTE ORIENTALE | Elfenbein; Miniaturen; Kleinkunst | MOBILI | OGGETTI IN LEGNO
http://w3id.org/zac/88565_lot_32,5,ARGENTI | CORNICI | Elfenbein; Miniaturen; Kleinkunst | MOBILI | STAMPE E INCISIONI
http://w3id.org/zac/88565_lot_33,5,ARGENTI | BRONZI | OGGETTI D'ARTE ORIENTALE | OGGETTI IN LEGNO | SMALTI
http://w3id.org/zac/88565_lot_36,5,AVORI | MOBILI | Elfenbein; Miniaturen; Kleinkunst | OGGETTI D'ARTE ORIENTALE | SMALTI
http://w3id.org/zac/88565_lot_7,5,ARGENTI | Elfenbein; Miniaturen; Kleinkunst | MOBILI | OGGETTI D'ARTE ORIENTALE | OGGETTI IN LEGNO
http://w3id.org/zac/88565_lot_8,5,ARGENTI | Elfenbein; Miniaturen; Kleinkunst | MOBILI | OGGETTI D'ARTE ORIENTALE | MINIATURE
http://w3id.org/zac/88565_lot_9,5,ARGENTI | AVORI | Elfenbein; Miniaturen; Kleinkunst | MOBILI | OGGETTI VARI
http://w3id.org/zac/88605_lot_4,5,Holzplastik; Kultgegenstande | OGGETTI D'ARTE ORIENTALE | MOBILI | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88605_lot_5,5,OGGETTI D'ARTE ORIENTALE | MOBILI | Holzplastik; Kultgegenstande | OGGETTI VARI | SCOMPARTI
http://w3id.org/zac/88605_lot_6,5,MOBILI | Holzplastik; Kultgegenstande | OGGETTI D'ARTE ORIENTALE | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88605_lot_7,5,CANDELABRI | Holzplastik; Kultgegenstande | MOBILI | OGGETTI VARI | PORCELLANE
http://w3id.org/zac/88607_lot_11,5,ARREDAMENTI | Kunstgewerbliche Arbeiten; Kleinkunst aus Edelmetallen | LAMPADE | OGGETTI VARI | Porzellane; Fayence; Steinzeug
http://w3id.org/zac/88607_lot_2,5,ARREDAMENTI | LAMPADE | OGGETTI VARI | OGGETTI IN LEGNO | PORCELLANE
http://w3id.org/zac/88609_lot_105,5,BIANCHERIA | ARMI | OGGETTI D'ARTE ORIENTALE | OGGETTI IN METALLO | VETRI
http://w3id.org/zac/88609_lot_25,5,ARMI | MINIATURE | OGGETTI D'ARTE ORIENTALE | OGGETTI LACCATI | OGGETTI IN METALLO
http://w3id.org/zac/88609_lot_30,5,ARMI | MOBILI | OGGETTI D'ARTE ORIENTALE | OGGETTI IN METALLO | TESSUTI
http://w3id.org/zac/88618_lot_3,5,CORNICI | ARREDAMENTI | CERAMICHE | BRONZE; KUPFER; MESSING; ZINN; TEXTILIEN; FAYENCE-SCHUSSELN | SPECCHI
http://w3id.org/zac/88638_lot_2,5,CORNICI | MOBILI | OGGETTI IN LEGNO | TEPPICHE; FLAMISCHER WANDTEPPICH | VASI
http://w3id.org/zac/88638_lot_3,5,CORNICI | ALABASTRI | MOBILI | SCATOLE | TEPPICHE; FLAMISCHER WANDTEPPICH
http://w3id.org/zac/88646_lot_10,5,BRONZI | MOBEL; HOLZSCHNITZEREIEN; PORZELLAN; FAYENCEN | MAIOLICHE | PERSERTEPPICHE; KELIMS | PORZELLAN; BRONZEN; GLAS
http://w3id.org/zac/88646_lot_15,5,ARGENTI | MOBEL; HOLZSCHNITZEREIEN; PORZELLAN; FAYENCEN | PERSERTEPPICHE; KELIMS | PORZELLAN; BRONZEN; GLAS | PIATTI
http://w3id.org/zac/88646_lot_16,5,MOBEL; HOLZSCHNITZEREIEN; PORZELLAN; FAYENCEN | PERSERTEPPICHE; KELIMS | OGGETTI IN ORO | OGGETTI IN LEGNO | VETRI
http://w3id.org/zac/88646_lot_18,5,BRONZI | MOBEL; HOLZSCHNITZEREIEN; PORZELLAN; FAYENCEN | PERSERTEPPICHE; KELIMS | PORCELLANE | POLTRONE
http://w3id.org/zac/88652_lot_1,5,CERAMICHE | OGGETTI IN LATTA | OGGETTI IN RAME | PIATTI | TESSUTI
http://w3id.org/zac/88652_lot_40,5,CERAMICHE | OGGETTI IN RAME | OGGETTI IN ORO | OGGETTI IN LATTA | TESSUTI
http://w3id.org/zac/88655_lot_2,5,Holzschnitzereien; Mobel | Miniaturen; Dosen; Silhouetten | OGGETTI IN LATTA | PORZELLAN; FAYENCE | VETRI | Porzellan; Fayence
http://w3id.org/zac/88661_lot_5,5,ANTIQUITATEN; GEMALDE | FOTOGRAFIE | MINIATURE | Holzplastik; Perserteppiche; Gemalde | PIATTI
http://w3id.org/zac/88668_lot_11,5,ARGENTI | ALABASTRI | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | OGGETTI IN ORO | VASI
http://w3id.org/zac/88668_lot_18,5,Bruisseler und franzosische Gobelins; Point-Arbeiten; Stickereien | ARGENTI | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | SCATOLE | SPECCHI
http://w3id.org/zac/88668_lot_2,5,AVORI | LAMPADE | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | OGGETTI IN LEGNO | PORCELLANE
http://w3id.org/zac/88668_lot_21,5,BIANCHERIA | BASTONI | ARGENTI | PORCELLANE | TAPPETI
http://w3id.org/zac/88668_lot_3,5,ARGENTI | AVORI | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | OGGETTI IN ORO | STAMPE E INCISIONI
http://w3id.org/zac/88668_lot_4,5,Bruisseler und franzosische Gobelins; Point-Arbeiten; Stickereien | ARGENTI | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | OGGETTI IN ORO | PORCELLANE
http://w3id.org/zac/88668_lot_5,5,ARGENTI | AVORI | Holz- und Elfenbein-Skulpturen; Bronzekronen; Kandelaber | OGGETTI IN ORO | Palissy-Arbeiten; Majoliken
http://w3id.org/zac/88668_lot_6,5,AVORI | OGGETTI IN ORO | Palissy-Arbeiten; Majoliken | OGGETTI IN LEGNO | SCOMPARTI
http://w3id.org/zac/88679_lot_15,5,ANTICHITA' | Gobelins; Perserteppiche | OGGETTI IN ORO | STAMPE E INCISIONI | TERRECOTTE
http://w3id.org/zac/88679_lot_18,5,ANTICHITA' | Gobelins; Perserteppiche | TERRECOTTE | VASI | STAMPE E INCISIONI
http://w3id.org/zac/88679_lot_3,5,Antiquitaten; Gemalde; Graphik | Gobelins; Perserteppiche | OGGETTI IN ORO | OGGETTI VARI | TERRECOTTE
